"2018-05-12 20:06:29","2018-05-12 20:06:29",0.171
"2018-05-12 20:06:29","2018-05-12 20:06:29",0.155
"2018-05-12 20:06:29","2018-05-12 20:06:29",0.144
"2018-05-12 20:06:29","2018-05-12 20:06:29",0.176
"2018-05-12 20:06:29","2018-05-12 20:06:29",0.128
"2018-05-12 20:06:29","2018-05-12 20:06:29",0.151
"2018-05-12 20:06:29","2018-05-12 20:06:30",0.178
"2018-05-12 20:06:30","2018-05-12 20:06:30",0.134
"2018-05-12 20:06:30","2018-05-12 20:06:30",0.141
"2018-05-12 20:06:30","2018-05-12 20:06:30",0.15
"2018-05-12 20:06:30","2018-05-12 20:06:30",0.168
"2018-05-12 20:06:30","2018-05-12 20:06:30",0.166
"2018-05-12 20:06:30","2018-05-12 20:06:31",0.174
"2018-05-12 20:06:31","2018-05-12 20:06:31",0.167
"2018-05-12 20:06:31","2018-05-12 20:06:31",0.165
"2018-05-12 20:06:31","2018-05-12 20:06:31",0.142
"2018-05-12 20:06:31","2018-05-12 20:06:31",0.182
"2018-05-12 20:06:31","2018-05-12 20:06:31",0.197
"2018-05-12 20:06:31","2018-05-12 20:06:32",0.181
"2018-05-12 20:06:32","2018-05-12 20:06:32",0.159
"2018-05-12 20:06:32","2018-05-12 20:06:32",0.17
"2018-05-12 20:06:32","2018-05-12 20:06:32",0.207
"2018-05-12 20:06:32","2018-05-12 20:06:32",0.148
"2018-05-12 20:06:32","2018-05-12 20:06:32",0.138
"2018-05-12 20:06:32","2018-05-12 20:06:33",0.178
"2018-05-12 20:06:33","2018-05-12 20:06:33",0.214
"2018-05-12 20:06:33","2018-05-12 20:06:33",0.145
"2018-05-12 20:06:33","2018-05-12 20:06:33",0.177
"2018-05-12 20:06:33","2018-05-12 20:06:33",0.181
"2018-05-12 20:06:33","2018-05-12 20:06:33",0.174
"2018-05-12 20:06:33","2018-05-12 20:06:34",0.2
"2018-05-12 20:06:34","2018-05-12 20:06:34",0.196
"2018-05-12 20:06:34","2018-05-12 20:06:34",0.198
"2018-05-12 20:06:34","2018-05-12 20:06:34",0.141
"2018-05-12 20:06:34","2018-05-12 20:06:34",0.14
"2018-05-12 20:06:34","2018-05-12 20:06:35",0.185
"2018-05-12 20:06:35","2018-05-12 20:06:35",0.175
"2018-05-12 20:06:35","2018-05-12 20:06:35",0.192
"2018-05-12 20:06:35","2018-05-12 20:06:35",0.173
"2018-05-12 20:06:35","2018-05-12 20:06:35",0.22
"2018-05-12 20:06:35","2018-05-12 20:06:36",0.191
"2018-05-12 20:06:36","2018-05-12 20:06:36",0.138
"2018-05-12 20:06:36","2018-05-12 20:06:36",0.163
"2018-05-12 20:06:36","2018-05-12 20:06:36",0.14
"2018-05-12 20:06:36","2018-05-12 20:06:36",0.185
"2018-05-12 20:06:36","2018-05-12 20:06:36",0.155
"2018-05-12 20:06:36","2018-05-12 20:06:36",0.166
"2018-05-12 20:06:36","2018-05-12 20:06:37",0.137
"2018-05-12 20:06:37","2018-05-12 20:06:37",0.193
"2018-05-12 20:06:37","2018-05-12 20:06:37",0.169
"2018-05-12 20:06:37","2018-05-12 20:06:37",0.329
"2018-05-12 20:06:37","2018-05-12 20:06:37",0.181
"2018-05-12 20:06:37","2018-05-12 20:06:38",0.154
